Close
229.28599548339844
853.6099853515625
422.7449951171875
437.7619934082031
8445.43428152
1347.8900146484375
8321.00574668
7987.37156583
392.1530151367188
15565.88058083
247.0500030517578
108.99400329589844
236.552001953125
9341.70516876
7954.47998046875
210.4949951171875
9856.61149362
4142.52692999
10623.5401172
273.0920104980469
120.05599975585938
780.0869750976562
2443.639892578125
225.61900329589844
3847.17569934
433.7550048828125
2958.110107421875
31637.78005541
35678.12920411
9316.62950445
219.42999267578125
6716.44054866
1129.4300537109375
8987.0498046875
236.6869964599609
583.4240112304688
133.47999572753906
236.1450042724609
11358.661752
511.9800109863281
247.27200317382807
7296.57756843
4105.40429618
921.5900268554688
276.1780090332031
654.3519897460938
723.2730102539062
2518.659912109375
283.3489990234375
3671.20370545
6031.60009765625
7200.17439274
6968.31982421875
9754.42327325
249.28399658203125
225.8309936523437
5268.29106346
420.7349853515625
16317.80819009
322.0220031738281
1036.739990234375
215.0500030517578
376.5220031738281
9693.80272448
459.6029968261719
9337.5498046875
11323.3970324
3552.95306759
823.9840087890625
37002.4404659
606.718994140625
373.4469909667969
364.33099365234375
9320.35218253
319.7760009765625
636.9600219726562
326.14898681640625
121.6500015258789
596.5490112304688
56008.54940114
8368.830078125
1738.4300537109375
33723.0289781
636.1920166015625
282.614013671875
605.4199829101562
616.7999877929688
3585.12306636
7189.42482356
327.06201171875
1133.25
12156.5126313
701.864013671875
237.47000122070312
581.64501953125
5303.81261613
352.989013671875
2407.8798828125
7315.5400390625
7909.72939346
238.7350006103516
7642.74994484
9427.68758384
418.0409851074219
11607.400390625
262.5
3690.18824383
10370.8201605
547.4650268554688
375.4670104980469
7204.77169716
36824.36441009
9525.36344997
872.5999755859375
515.5859985351562
7406.52001953125
52149.00753587
3521.10172384
5950.06982421875
397.8179931640625
3381.280029296875
639.8900146484375
224.7689971923828
7368.22021484375
656.1400146484375
437.16400146484375
103.9499969482422
32127.26793922
921.7890014648438
54021.75478737
673.4099731445312
5590.68994140625
57332.08896391
374.447998046875
10085.6277491
659.2579956054688
6467.07
10801.6779238
3924.969970703125
6198.77820508
254.26300048828125
907.93798828125
601.0889892578125
6495.84
10575.533284
10725.599609375
651.7839965820312
10530.7326264
508.5169982910156
6157.1298828125
8755.24589461
632.0029907226562
236.802001953125
4451.87
312.6700134277344
4200.669921875
2589.60009765625
970.4030151367188
34662.43589358
13654.21844012
245.30799865722656
1193.9100341796875
583.9169921875
430.5719909667969
11584.9345762
8745.89478833
602.7150268554688
18177.48341979
36926.06446515
9656.71776526
3630.67522467
577.469970703125
377.1809997558594
10666.4828491
6225.98
400.5700073242188
379.2449951171875
594.916015625
4973.02181522
582.6900024414062
121.66000366210938
6329.9501953125
414.3210144042969
336.18701171875
6228.81005859375
460.4830017089844
127.04000091552734
50050.86821565
4073.260009765625
7569.93603405
584.6099853515625
100.0
47945.05683234
455.6700134277344
641.072021484375
49199.87134362
56216.18500243
42909.40092517
97.75
5554.33
610.2039794921875
10347.7129074
5505.28367176
34269.52154165
9439.12439045
609.8740234375
784.906982421875
525.1380004882812
10538.4603213
751.6160278320312
6721.98
933.530029296875
7355.8798828125
495.7730102539063
7022.759765625
9525.7510947
3448.11702209
9240.5498046875
463.6159973144531
365.0260009765625
682.1199951171875
310.73699951171875
4328.41015625
239.8470001220703
441.3890075683594
1071.7900390625
219.1849975585937
244.6060028076172
6305.8
11573.2998046875
272.7229919433594
7541.4501953125
58245.00300108
435.5090026855469
40797.61071993
237.2830047607422
4879.87782845
7370.77978515625
10410.1268031
6377.78
11495.34965037
641.6309814453125
6719.96
4970.78790105
438.6390075683594
8269.8095703125
9664.73046875
40782.73826245
380.1489868164063
253.718002319336
229.77999877929688
246.9900054931641
359.5119934082031
781.5499877929688
23735.94972763
10944.5858045
6622.48
334.5899963378906
237.29299926757807
3851.04747978
902.8280029296876
10276.7935649
39371.04235311
8929.0376776
420.9039916992188
3545.86476058
6385.62
127.43000030517578
6585.53
617.1209716796875
4376.52978515625
8424.26953125
126.0
4602.17
251.988998413086
13075.24769656
6865.49337195
703.7020263671875
10159.9605385
491.3030090332031
2659.6298828125
507.8150024414063
9132.48795051
6639.14013671875
23783.02850288
7881.84672105
1039.969970703125
440.6709899902344
7218.81638679
