High,Low,Open,Volume
612.8480224609375,531.333984375,606.39697265625,330932992.0
385.21099853515625,372.239990234375,376.9280090332031,32497700.0
7333.00312262,6375.69861161,6379.66690526,28867562329.2995
36879.69856854,33514.03374162,34013.614533,75289433810.59091
9530.5190089,9319.65339503,9375.08046428,16532254884.4441
904.6500244140624,858.3599853515625,899.8499755859375,10906334004.866829
518.9959716796875,453.5429992675781,458.37298583984375,49561000.0
7573.77001953125,7313.60009765625,7469.72998046875,4922540032.0
52533.91431173,49072.3771403,49207.27643233,80820545404.32
3874.96603127,3521.10172384,3754.07446712,5878333109.02888
6625.0498046875,5519.009765625,6295.4501953125,8957349888.0
419.25201416015625,384.78900146484375,418.4169921875,29589200.0
3453.449951171875,3319.469970703125,3341.840087890625,1515110016.0
644.6820068359375,628.2839965820312,644.1220092773438,142456000.0
228.6430053710937,223.6840057373047,226.0500030517578,21905400.0
7381.740234375,7270.9599609375,7362.080078125,4056519936.0
658.8839721679688,653.469970703125,654.9940185546875,8614190.0
441.9840087890625,421.60101318359375,421.60101318359375,93992096.0
106.47000122070312,101.01000213623048,102.08999633789062,10906334004.866829
33155.11881942,29091.18119088,29376.45583414,67865420765.45639
927.3670043945312,895.5349731445312,895.5490112304688,111158000.0
54288.00215537,48852.79684295,49077.79236302,58284039824.62
680.9099731445312,611.0399780273438,613.0599975585938,10906334004.866829
5603.81982421875,5151.43994140625,5603.81982421875,2399269888.0
57996.61948977,55376.6500885,57821.21874746,55689944702.29
375.8829956054688,372.9200134277344,372.9200134277344,40378700.0
10085.6277491,9598.09768275,9604.05115871,16631520647.7532
663.5260009765625,640.0900268554688,641.072021484375,29621300.0
6555.29,6396.87,6528.92,4264680000.0
10912.1886159,9737.88454398,10588.6836947,31015895222.9625
4094.070068359375,3868.8701171875,4073.7900390625,1563980032.0
6844.26152806,5865.78196437,6191.65372133,54442976102.5119
254.69200134277344,249.47900390625,253.5200042724609,13949300.0
910.5609741210938,830.7960205078125,830.9459838867188,155095008.0
607.0650024414062,597.2260131835938,601.5120239257812,12279500.0
6521.99,6468.86,6478.89,3424670000.0
10627.2698685,10516.4182336,10588.1840215,14551239507.9754
10878.5,10246.099609375,10393.900390625,6966179840.0
656.2249755859375,645.8790283203125,654.2260131835938,225135008.0
10716.9806727,10229.6289244,10653.956443,20727426309.5903
511.6950073242188,503.8169860839844,508.4249877929688,17624800.0
6180.0,6052.85009765625,6084.39990234375,3296219904.0
8843.36574975,8712.43181192,8788.54218625,34746706368.1467
632.0859985351562,615.7689819335938,616.6619873046875,16467100.0
238.0249938964844,236.009994506836,236.009994506836,11134300.0
4951.61,4272.11,4863.93,8428290000.0
320.2669982910156,312.3070068359375,317.70098876953125,12302500.0
4210.0498046875,3884.820068359375,3892.93994140625,1686880000.0
2662.85009765625,2549.030029296875,2549.030029296875,1446840064.0
972.0189819335938,920.958984375,920.958984375,164582000.0
35228.85261084,32385.21469567,33682.80040376,33123368116.18
13759.66872521,13060.83803686,13075.24249433,33749878155.991123
247.45399475097656,245.1790008544922,246.875,17388300.0
1194.9000244140625,1172.6500244140625,1183.25,253206000.0
585.43798828125,572.60498046875,585.0260009765625,14020100.0
432.625,428.9840087890625,429.5750122070313,39392800.0
11748.3964937,11249.6054441,11404.5968775,25064548486.4884
8755.70629569,8544.52045256,8658.99118302,24097418512.0058
604.0759887695312,596.1619873046875,596.3319702148438,8897470.0
18283.62817317,17559.11762249,17719.63461354,31133957704.27213
38592.17637724,36317.49880728,37475.10402915,68838074391.61
9682.85947041,9471.84640611,9533.76049336,25007459262.1552
3720.15341533,3619.94912664,3704.21630768,5537192301.96239
579.1270141601562,573.3250122070312,575.8369750976562,66991900.0
401.0169982910156,374.3320007324219,399.4710083007813,23613300.0
10736.8430131,9376.79846015,9698.50274016,25187024648.1732
6534.25,6197.52,6460.17,3835060000.0
411.2569885253906,394.0350036621094,410.781005859375,135384992.0
383.6619873046875,376.66900634765625,378.2489929199219,11763000.0
597.9219970703125,583.6339721679688,586.2020263671875,18215900.0
5307.00360895,4876.62131112,4879.95813337,22899891582.3906
603.7999877929688,532.5800170898438,537.0399780273438,64642700.0
124.72000122070312,120.48999786376952,124.12999725341795,10906334004.866829
6767.740234375,6320.72021484375,6739.2099609375,4052430080.0
415.9169921875,406.3089904785156,407.7569885253906,85762400.0
339.2470092773437,320.48199462890625,330.5840148925781,49199900.0
6397.10009765625,6136.419921875,6396.77978515625,3770170112.0
462.4809875488281,456.531005859375,458.20599365234375,55493100.0
135.6199951171875,126.68000030517578,129.6999969482422,10906334004.866829
51167.56335742,48805.2846976,51143.22627463,49014494780.62
4208.39013671875,3857.800048828125,3880.0400390625,3159089920.0
7641.36397705,7521.67241878,7550.48301195,32941541446.9347
806.1099853515625,456.3900146484375,712.760009765625,10906334004.866829
108.98999786376952,88.5,107.89199829101562,10906334004.866829
48875.57161074,46347.47709171,48696.53665993,77069903166.39
457.0549926757813,453.4530029296875,454.8500061035156,60845000.0
642.0800170898438,618.5,619.2379760742188,103590000.0
50341.10325246,47201.30375472,47944.45800728,77049582885.51
61057.45650886,52829.53592647,60701.88609331,97468872758.37
45812.45840792,42367.83145309,43488.05798819,56187365083.94
108.12799835205078,79.0999984741211,106.25,10906334004.866829
5578.58,5519.56,5578.58,4303150000.0
612.0540161132812,609.47900390625,612.052001953125,49801600.0
10387.0348987,10313.092448,10356.4657676,12043433567.3488
5522.26255673,5394.21751696,5402.42286531,14644460907.0129
34834.70830094,32940.18691419,34295.9350435,65141828798.26
9573.66681733,9379.33894613,9528.35562913,32896642044.2639
610.1580200195312,605.8560180664062,606.2830200195312,48679400.0
785.031982421875,778.9630126953125,778.9630126953125,83608200.0
525.1699829101562,516.281005859375,521.051025390625,11499300.0
10568.0767512,10382.7262965,10459.6245084,23621787803.579
756.2369995117188,744.4669799804688,751.8330078125,110608000.0
6814.56,6616.8,6735.05,4509660000.0
952.4000244140624,854.52001953125,858.5499877929688,72898496.0
7595.16015625,7349.1201171875,7486.47998046875,4051539968.0
510.5679931640625,493.2009887695313,497.739013671875,15171400.0
7445.77001953125,7007.31005859375,7403.22021484375,3111899904.0
9546.31960175,9148.45714843,9184.94499772,34367073114.464
3476.06536415,3400.81972619,3468.87015541,5897159492.96958
9477.1396484375,9166.8095703125,9426.1103515625,8673920000.0
465.177001953125,454.9400024414063,455.8469848632813,60220100.0
382.72601318359375,347.68701171875,352.7479858398437,83641104.0
754.8300170898438,630.8800048828125,706.3699951171875,10906334004.866829
314.8089904785156,309.3729858398437,312.718994140625,12528300.0
4362.64013671875,4164.0498046875,4229.8798828125,1161769984.0
242.1060028076172,238.7220001220703,239.9340057373047,21192200.0
443.0539855957031,434.406005859375,435.3240051269531,72890096.0
1074.9200439453125,1026.6400146484375,1026.6400146484375,447287008.0
223.406005859375,218.07400512695312,219.73199462890625,17201900.0
250.9770050048828,243.78700256347656,249.04299926757807,23965300.0
6746.85,6226.22,6746.85,5064430000.0
11704.099609375,11443.900390625,11532.400390625,6468539904.0
277.6080017089844,270.0150146484375,275.6000061035156,28918900.0
7604.72998046875,7407.33984375,7500.7001953125,4921460224.0
58937.04651601,57807.86384217,58326.56361984,46655208545.71
436.0199890136719,428.10400390625,428.7030029296875,52810500.0
41946.73935079,36838.63599637,39381.76584266,88107519479.50471
238.6360015869141,236.69500732421875,237.06500244140625,18837000.0
4905.95443266,4155.31667828,4156.91964324,21315047816.2034
7534.990234375,7280.47021484375,7315.31982421875,6103410176.0
10442.2538742,10099.2419536,10176.8193616,15323563925.0222
6547.14,6311.83,6318.14,3789400000.0
11569.91418955,11303.60351126,11426.60259823,24487233057.76924
642.8980102539062,638.9010009765625,639.0830078125,40298100.0
6719.96,6498.64,6551.52,4097820000.0
7929.11601884,4860.35383012,7913.61638784,53980357243.0501
444.72900390625,427.31201171875,442.8380126953125,77639696.0
9355.849609375,8068.58984375,9214.650390625,6438230016.0
9923.2197265625,9407.0595703125,9796.419921875,5706939904.0
42462.98498552,35050.61582451,36753.66970802,88281943358.63
387.7300109863281,378.9719848632813,387.0260009765625,46819800.0
255.07400512695312,243.88999938964844,247.3520050048828,33582700.0
233.2220001220703,227.3300018310547,231.5489959716797,17142500.0
247.91700744628903,243.7790069580078,243.968994140625,17692500.0
377.6950073242188,357.8590087890625,375.1809997558594,30901200.0
819.8099975585938,770.5900268554688,815.5900268554688,50108700.0
23768.3385448,22777.59680778,23240.20362271,41080759712.61937
11034.908069,10829.6568158,10951.8200208,26341903912.3861
6623.62,6557.41,6574.15,3671500000.0
336.531005859375,330.6400146484375,334.5929870605469,43783800.0
238.5410003662109,236.60299682617188,237.26400756835932,19677900.0
3888.80258758,3787.05877702,3857.47978186,8301309684.13533
913.6859741210938,879.8070068359375,913.2440185546876,141876992.0
10386.8668661,10189.7445857,10347.2222579,15160167778.756
40180.3679073,36491.18981083,36833.87435728,84762141031.49448
8958.12195167,8677.3163483,8725.20996387,36372139320.4446
421.5799865722656,419.6969909667969,421.1730041503906,38053700.0
3597.9178885,3253.12299273,3253.12299273,5409247918.11952
6456.46,6373.37,6442.6,4346820000.0
128.61000061035156,126.23999786376952,126.9499969482422,10906334004.866829
6640.29,6538.96,6640.29,3787650000.0
617.9119873046875,611.8209838867188,612.6079711914062,64071400.0
4427.83984375,3998.110107421875,4228.2900390625,2697969920.0
8424.26953125,7705.5,7716.509765625,7277689856.0
127.47000122070312,124.70999908447266,126.73999786376952,10906334004.866829
4675.73,4343.98,4465.54,6120120000.0
254.2749938964844,248.9029998779297,249.4929962158203,27462600.0
13225.29776076,12822.38232695,13031.20124688,29461458313.155544
7303.81519824,6802.47496589,7303.81519824,43622840991.71
703.7020263671875,676.3989868164062,676.7340087890625,112354000.0
10418.0204345,9982.29685483,10407.6442328,15451030650.3596
493.2489929199219,485.8169860839844,488.3590087890625,9814530.0
2997.260009765625,2518.56005859375,2953.219970703125,2569530112.0
516.156982421875,506.87701416015625,510.8840026855469,19862000.0
9183.29558274,9053.62967104,9084.23373428,12290528515.106
6749.5400390625,6546.64990234375,6599.7099609375,4999240192.0
23789.90284154,22430.60469165,22794.03960022,44171632680.60435
7943.79138993,7533.196693,7677.26883391,24457107820.1032
1055.1300048828125,1015.8800048828124,1046.0799560546875,298457984.0
441.97601318359375,436.9670104980469,441.531005859375,7682670.0
7257.92191888,7086.12400862,7208.63695894,22633815180.0537
6910.18017578125,6706.6298828125,6799.2900390625,4745269760.0
7539.78474641,7170.92266087,7320.12506594,21664240918.4506
10597.2001953125,9546.9697265625,10287.7001953125,6917929984.0
238.24200439453125,235.69200134277344,237.10400390625,16425000.0
119.0,106.41999816894533,118.97000122070312,10906334004.866829
4087.06622992,3977.81046621,3984.24481868,10897131934.1801
543.0800170898438,525.635986328125,531.1069946289062,86061800.0
7399.04088941,7286.90517228,7289.0311303,21365673026.1211
575.6430053710938,570.8109741210938,572.4099731445312,79910800.0
422.739013671875,420.5329895019531,421.87200927734375,50747500.0
418.1730041503906,415.83099365234375,416.760009765625,51235700.0
11790.916533,11007.2020736,11007.2020736,24879684533.0455
642.3280029296875,638.6630249023438,641.8179931640625,58063600.0
9594.42027595,9232.48426293,9273.06078283,17846823783.9018
709.2890014648438,691.6820068359375,702.6400146484375,97064400.0
104.0,101.0999984741211,104.0,10906334004.866829
10341.5559017,9874.4275077,10313.8568369,43865054831.0045
13015.96144265,12752.64702492,12971.54847683,28974975002.911232
1618.030029296875,1530.31005859375,1540.8699951171875,946035968.0
610.8889770507812,590.4000244140625,591.5859985351562,18597300.0
226.4160003662109,222.41900634765625,222.8939971923828,20459000.0
9197.54701677,8975.52585473,9048.46083712,14560870760.2209
1033.8699951171875,1008.7899780273438,1011.4600219726562,201278000.0
36436.42096405,35304.58007817,35538.60872998,28913440584.92
10154.2540296,9773.95670972,9809.09690775,15821952090.4731
36568.52697414,32697.97662163,35516.36114084,74773277909.4566
4413.09,3795.16,4347.69,4679500000.0
2537.159912109375,2321.1298828125,2525.25,1111200000.0
4064.06655088,3659.17453883,4034.41144545,6874143795.71863
2320.820068359375,2178.5,2191.56005859375,1378749952.0
7698.18994140625,7558.39990234375,7685.14013671875,4227579904.0
4000.48629461,3926.24692473,3946.68498546,8693373948.00982
634.7269897460938,624.9089965820312,634.2169799804688,11291000.0
458.7659912109375,429.0769958496094,430.010986328125,87562200.0
485.7099914550781,455.53900146484375,461.4800109863281,38422400.0
9299.62104446,9070.39599386,9078.72760253,15546809946.0294
10800.0110604,10266.008771,10328.7341116,35453581939.7213
8914.34415498,8105.25280434,8908.20601509,39973102120.5682
10215.9477875,9980.77667261,10123.0347321,15428063426.0714
224.9759979248047,216.322998046875,224.75900268554688,31719000.0
6700.93994140625,6533.5498046875,6638.68994140625,4313959936.0
457.8599853515625,448.8580017089844,454.7770080566406,47978400.0
3966.38473672,3889.23913266,3953.74017402,10125901902.7266
16461.19921875,14028.900390625,14036.599609375,13454300160.0
7659.14013671875,7392.64990234375,7592.2998046875,4867829760.0
9340.16150568,9095.32457939,9314.12688901,18616048626.1063
118.8000030517578,107.14299774169922,112.9000015258789,10906334004.866829
410.9840087890625,407.2300109863281,409.2650146484375,58423000.0
9992.66392105,9138.32257195,9261.89505826,61112700562.079
260.5050048828125,257.11700439453125,258.489990234375,21617900.0
425.3710021972656,423.0130004882813,423.93499755859375,45281000.0
9704.55701308,9530.21219614,9539.48551544,16610070932.7937
145.80999755859375,134.80999755859375,135.13999938964844,10906334004.866829
7113.3,6970.82,7091.71,4145880000.0
638.8740234375,628.0130004882812,638.1339721679688,69381696.0
56833.17978025,53555.02773503,55840.78651437,59749798598.67
255.80499267578125,252.2050018310547,255.2740020751953,18467400.0
667.0770263671875,659.0399780273438,659.1710205078125,81673104.0
7424.02286377,7246.04375293,7397.13422776,18249031194.8933
576.47802734375,525.22802734375,525.22802734375,47010300.0
4325.1298828125,3989.159912109375,4066.10009765625,2463089920.0
1154.3599853515625,897.1099853515625,1152.72998046875,10906334004.866829
9103.82584426,8806.16233361,8812.48953287,20587919881.0251
4198.42957996,3850.94616856,4133.703587,7206015706.47559
118.76000213623048,112.1999969482422,114.22000122070312,10906334004.866829
105.48899841308594,102.79199981689452,103.3290023803711,10906334004.866829
392.4020080566406,371.1170043945313,387.7850036621094,32222500.0
8290.330078125,7878.7099609375,8176.85009765625,4899089920.0
3293.2900390625,3155.60009765625,3257.610107421875,1105030016.0
11915.6552603,11323.8987573,11861.5566954,18125355447.0493
327.010009765625,321.2590026855469,326.9750061035156,23439400.0
3695.61397521,3391.02375248,3401.37643333,7735623101.05035
601.27001953125,549.8209838867188,600.7459716796875,38481200.0
254.46099853515625,245.4160003662109,247.0890045166016,26272600.0
10414.7752084,9945.11015892,10369.3069685,33430927462.2299
872.8099975585938,830.8599853515625,833.1199951171875,28107200.0
8372.0595703125,8183.35009765625,8255.73046875,4712399872.0
9201.39848305,9097.63308598,9158.00603543,12939002784.0054
4155.97928378,3840.44626837,4147.32376691,5089570993.52304
851.5700073242188,819.3200073242188,845.4600219726562,15607100.0
7312.0,6436.8701171875,7173.72998046875,5208249856.0
129.69000244140625,127.33000183105467,127.37999725341795,10906334004.866829
114.99500274658205,108.0009994506836,109.55500030517578,10906334004.866829
9680.36714624,9278.23354695,9632.14957943,18961716075.6046
9779.2001953125,9585.9599609375,9695.5,8217829888.0
2723.739990234375,2642.360107421875,2691.030029296875,1097939968.0
1473.9000244140625,1415.68994140625,1421.030029296875,477337984.0
146.92999267578125,134.0500030517578,144.0,10906334004.866829
449.7669982910156,444.7839965820313,448.7009887695313,2857830.0
367.1910095214844,355.95098876953125,361.3619995117188,13345200.0
376.0289916992188,361.885986328125,374.9649963378906,18898700.0
422.43499755859375,419.2569885253906,419.5920104980469,73478600.0
641.2849731445312,637.0079956054688,637.0079956054688,58144600.0
602.0880126953125,593.9639892578125,601.5419921875,10752900.0
3862.96,3661.01,3765.95,5998720000.0
2763.7099609375,2285.300048828125,2446.239990234375,2406700032.0
9937.40410608,9657.79114467,9663.31864201,41185185761.491
1044.6400146484375,1028.1600341796875,1028.4000244140625,111762000.0
249.24200439453125,239.2140045166016,242.8789978027344,23009600.0
8311.56742951,8087.06116595,8145.54523047,18669407147.4338
246.1179962158203,239.3999938964844,244.75100708007807,21643500.0
7929.14555093,7038.12453946,7886.92599261,30066644905.1297
231.21600341796875,226.8600006103516,230.2559967041016,20575200.0
792.5089721679688,784.864013671875,785.166015625,78989800.0
7574.19602617,7434.18155636,7434.18155636,34636526285.7972
3620.74655094,3539.72132372,3575.08123989,5313623556.00702
237.72799682617188,233.4949951171875,236.53500366210932,12387900.0
57062.1502465,53448.04838457,55681.79251074,67849323955.2
11689.4073895,11448.8060449,11585.4775342,20224191305.9585
4054.12201368,4006.41114819,4047.71957111,8221625399.65813
6591.26,6124.52,6571.42,4528680000.0
4416.58984375,4317.2900390625,4345.10009765625,1537459968.0
297.77398681640625,287.45001220703125,292.6390075683594,30592000.0
8921.30839546,8532.63094465,8563.26425933,42857674408.8765
8745.59079709,8560.47404294,8704.63181434,26422375678.0529
449.5509948730469,436.6499938964844,445.0379943847656,74064704.0
9167.7813443,8830.97125528,8983.61414879,47101785174.2562
20089.0,18974.099609375,19475.80078125,13314599936.0
10798.7297949,9962.7216442,10764.5727493,19473084767.8293
10353.928072,10056.8857496,10167.2167634,37071460174.4703
114.3000030517578,107.5,108.2509994506836,10906334004.866829
3808.840087890625,3487.7900390625,3637.75,1818400000.0
11206.4398606,10089.3143739,10796.9306183,29378589324.4453
8558.76953125,7637.85986328125,7637.85986328125,9346750464.0
124.5,119.5709991455078,123.21099853515624,10906334004.866829
7518.03306263,7167.17911959,7191.18870288,23134537956.153
9470.3798828125,8958.1904296875,9173.0400390625,5991139840.0
467.0790100097656,444.1340026855469,466.2619934082031,93564896.0
370.8200073242188,319.7099914550781,338.5799865722656,10906334004.866829
231.009994506836,213.94000244140625,214.66000366210932,10906334004.866829
3512.59040851,3280.22875211,3512.59040851,6835615448.39682
625.094970703125,622.39501953125,622.927001953125,45016800.0
632.6799926757812,616.85498046875,630.9199829101562,14648200.0
3695.61303928,3642.28773261,3695.61303928,6277056433.57185
234.84500122070312,225.1959991455078,233.5169982910156,24621700.0
841.489990234375,816.0700073242188,816.0700073242188,18052700.0
9836.36896869,9664.72013333,9774.35993635,23717842782.9821
6611.84,6537.9,6593.24,3979260000.0
4484.7001953125,4243.7099609375,4384.43994140625,2553359872.0
2763.449951171875,2589.820068359375,2591.260009765625,1854189952.0
10487.070244,10119.0946079,10233.0062966,12999813869.0485
9287.47159361,9118.00240742,9273.35699507,16860035604.804
387.60101318359375,372.1449890136719,376.1520080566406,15375600.0
9182.25430793,9089.20245471,9131.8121414,13944570749.4994
16305.00422517,15534.7718061,15701.29906726,34175758344.061382
5318.83648777,5148.21181354,5199.83537777,17154113634.3214
101.5999984741211,98.94660186767578,99.8000030517578,10906334004.866829
41436.35000639,38980.87690625,40788.64052286,61984162837.0747
6571.46,6454.03,6553.86,3887310000.0
56113.65054685,50937.27572157,51675.98128513,63495496917.85
802.510009765625,670.8800048828125,697.3099975585938,10906334004.866829
5620.78,4842.91,5620.78,7039560000.0
8216.81221666,7985.08963712,8204.67452005,16071646995.521
972.5349731445312,934.8330078125,972.5349731445312,187474000.0
9595.58062909,8395.10745112,9591.16923131,63325279336.9553
281.906005859375,278.40301513671875,281.906005859375,18792100.0
2514.280029296875,2394.840087890625,2436.39990234375,803747008.0
5653.61,5559.74,5559.74,4159680000.0
11500.099609375,10694.2998046875,11500.099609375,6832169984.0
465.58099365234375,456.7650146484375,463.552001953125,47892700.0
9938.81578,9507.63799409,9936.56026014,45998298412.6028
712.27001953125,655.25,671.4600219726562,39311400.0
6793.83619652,6466.70180578,6719.38897407,34585598366.5512
105.9499969482422,103.52300262451172,104.9499969482422,10906334004.866829
1045.9000244140625,1015.1599731445312,1031.3299560546875,155064000.0
9203.32051535,8834.15742919,8837.3812128,32740536902.3266
59498.37646021,56643.70148588,57850.44063985,49063873785.5
257.0769958496094,253.5050048828125,255.45899963378903,19033800.0
1200.3900146484375,1131.9599609375,1172.7099609375,330759008.0
4322.97639207,3942.82208559,4289.08896703,6048016716.85497
352.73199462890625,341.7760009765625,349.8179931640625,16834200.0
1434.3199462890625,1348.300048828125,1348.300048828125,713624000.0
38856.96788502,34779.0394272,38507.08307537,55200191951.77
8200.96799673,7678.78158711,8196.92393539,23843404339.5117
340.5849914550781,300.9970092773437,339.82000732421875,107070000.0
129.05999755859375,119.75,121.86000061035156,10906334004.866829
37408.92559512,34728.19010076,37340.14284419,37924228550.01
12107.2998046875,10942.5,11198.7998046875,15020399616.0
334.11700439453125,320.42498779296875,321.0679931640625,22315100.0
717.1480102539062,704.0349731445312,716.7520141601562,64622500.0
741.7219848632812,730.510009765625,731.2650146484375,60802400.0
19305.10044332,19012.70940762,19144.49245994,22473997681.144253
363.5159912109375,355.7569885253906,361.2619934082031,35784100.0
427.2770080566406,422.8429870605469,422.8429870605469,70728800.0
425.2669982910156,376.5989990234375,379.739990234375,121720000.0
6480.59,6363.62,6363.62,4174800000.0
122.0,111.5510025024414,112.79900360107422,10906334004.866829
4093.29744447,3826.51306238,3836.51915828,5597027439.59745
1856.1500244140625,1694.010009765625,1845.760009765625,740984000.0
625.1409912109375,619.635009765625,619.9959716796875,10873200.0
450.37799072265625,445.6300048828125,450.1830139160156,50407300.0
