High,Low,Open,Volume
13.207799911499023,12.563799858093262,12.598099708557127,14522300.0
880.302001953125,851.9199829101562,856.0120239257812,1868519936.0
13.143600463867188,12.686800003051758,13.026300430297852,12044800.0
249.468994140625,243.0489959716797,245.26199340820312,435660000.0
218.338,212.199,217.327,1769080000.0
184.149466801,177.419350194,181.362484764,7232938985.21884
229.90320674,222.254997097,225.361436367,6726164653.25879
450.81298828125,385.81298828125,448.0750122070313,1970230016.0
1.3311599493026731,1.087049961090088,1.2152999639511108,1485680.0
2354.08656517,2172.51514697,2214.41383675,31814355546.06
224.216876901,218.238049131,219.925055212,12265816557.4289
298.9070129394531,266.7959899902344,269.1000061035156,1502409984.0
6.268750190734863,5.739049911499023,6.037829875946045,9526860.0
10.92430019378662,10.739800453186035,10.850600242614746,6258150.0
2346.29487431,2197.91938531,2197.91938531,20891861314.44
139.902697099,133.937940192,138.369931635,11396286629.2955
175.760103547,159.988183523,163.337986197,7540096853.08862
303.1929931640625,295.0610046386719,301.5469970703125,306184992.0
223.517262182,204.903936423,219.617630191,6257703907.68677
311.4580078125,238.6490020751953,302.9549865722656,2081810048.0
1045.0799560546875,946.0859985351562,961.7130126953124,6502859776.0
237.780692824,200.602989381,237.780692824,21381823651.3696
50.05009841918945,46.76250076293945,49.97140121459961,91674400.0
0.8825560212135315,0.8619930148124695,0.8619930148124695,187114.0
2606.43292939,2469.38814386,2508.77046164,26964576331.1
1.317989945411682,1.1669299602508545,1.1669299602508545,1486240.0
1.16907000541687,0.9406750202178956,1.16497004032135,1942600.0
1290.0535966,1157.62382501,1171.44306049,32319240157.30916
718.8330078125,668.833984375,708.718017578125,2350619904.0
217.874645396,196.054814088,196.738273906,12751049754.8683
11.009099960327148,10.744799613952637,10.7475004196167,6935800.0
124.134810936,122.295306012,122.396455412,2905833287.20649
170.068739108,161.080632848,162.075168364,7299410672.18035
187.93087296,172.185606116,187.495500936,6696604087.30546
531.7020263671875,502.8800048828125,502.8800048828125,1726089984.0
162.432246964,155.172778544,155.172778544,6275803459.9999
220.27650712,206.242668195,208.885433297,12212469603.9905
118.988285212,110.406784983,110.406784983,12087490572.2852
1256.699951171875,1169.0799560546875,1246.699951171875,3715079936.0
301.3710021972656,295.11700439453125,300.0369873046875,337657984.0
135.849285216,131.328863606,134.78612266,3454374052.60127
359.164487377,332.164997639,337.824924824,14547933520.4245
295.655863867,272.602568914,293.537270366,10618413951.7972
795.7579956054688,710.177978515625,793.3389892578125,4316120064.0
161.167573317,155.298342395,158.538984729,13555089447.1146
181.668609283,174.064157493,181.343735143,7691244590.2998
182.356347793,171.527811489,172.940341536,7844316833.72066
10.629199981689451,9.627289772033691,10.285799980163574,29471800.0
327.3609924316406,297.9129943847656,321.05499267578125,1336400000.0
0.837664008140564,0.7850859761238098,0.8185459971427917,539969.0
0.6331380009651184,0.5919709801673889,0.6095010042190552,310266.0
149.613229156,141.031743756,142.359143736,5144662126.50528
372.767424109,356.682745906,364.743985856,16107612177.0569
274.073530845,265.500447699,269.407865566,6408981097.05481
12.02519989013672,11.177000045776367,11.879199981689451,19730300.0
194.784993925,187.627260827,194.671637602,6249737981.87281
476.239013671875,456.6530151367188,466.85101318359375,943649984.0
1.4764100313186646,1.352679967880249,1.396289944648743,948310.0
1.0326800346374512,0.9156609773635864,0.9156609773635864,1021460.0
12.033900260925291,11.861300468444824,11.955599784851074,5724440.0
134.48437219,122.414475368,133.582473071,12740784545.4522
343.6210021972656,322.0870056152344,341.625,673585024.0
4.793220043182373,4.2746901512146,4.384789943695068,7666320.0
991.9429931640624,847.6900024414062,919.2109985351562,3243480064.0
187.940473093,171.618074875,171.618074875,20160323442.9954
293.921154105,282.694706479,284.380927263,8723493015.22177
248.342438256,242.33854616,246.175024993,8446545787.72598
232.81158033,217.284286992,218.711624433,20305587789.0636
1725.10880681,1662.53988877,1690.87186951,21998237965.46
3878.89597502,3350.95158829,3641.83069793,47359478733.83
602.91792689,585.42865927,601.79709521,10720480961.526337
759.5289916992188,718.4719848632812,752.9019775390625,2877870080.0
178.552078786,173.564085217,175.238429153,6248928449.44979
213.857,209.805,209.975,1377760000.0
1155.6800537109375,1021.5,1155.6800537109375,3378089984.0
1811.9682552,1674.29976643,1788.36217793,23599296128.83
306.5929870605469,289.9259948730469,296.96099853515625,1076819968.0
185.024219491,179.818138575,183.994825124,8760247743.89708
140.527718816,114.732866412,114.839824562,16396753275.29
7.943600177764893,7.662859916687012,7.663660049438477,9393550.0
2139.80537656,1963.61552578,1981.38644305,25514602840.62
9.01177978515625,8.43235969543457,8.775079727172852,16713800.0
177.179,147.851,177.179,2745160000.0
11.178799629211426,8.524519920349121,11.109100341796877,53956800.0
228.319,220.957,222.267,1547330000.0
145.001774824,140.4888772,144.311990223,9257954671.54302
456.20061826,412.98230088,414.06671193,16738305610.451756
336.15899658203125,323.6059875488281,333.4429931640625,797254016.0
164.0606879,159.660224302,162.186560067,5789172432.89737
160.749700846,151.614491183,160.720665735,16465282132.7883
249.978491516,237.551288703,243.750192697,19431652027.37
181.757468661,176.500914359,179.839500008,7157139034.57583
0.9746230244636536,0.9358299970626832,0.955801010131836,647462.0
12.68690013885498,12.045499801635742,12.673999786376951,11611200.0
248.651155311,242.819746702,244.822073866,8792990205.54989
370.946,353.614,356.971,1616610000.0
1184.6300048828125,1058.969970703125,1184.1300048828125,4107859968.0
203.566393272,193.75567763,202.955396986,16602342092.1298
387.29617035,374.17501021,381.97145394,13918846566.589346
0.6911200284957886,0.654604971408844,0.6837319731712341,219318.0
